SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,num_addon_services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_7-12mo,tenure_bucket_13-24mo,tenure_bucket_25-48mo,tenure_bucket_49mo+,churn_flag,customerID
1,20,71.3,1389.2,3.565,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,6927-WTFIV
1,35,110.8,3836.3,3.1657142857142855,6,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,0,4118-CEVPF
1,21,69.1,1474.75,3.2904761904761903,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,3398-ZOUAA
0,62,96.1,6001.45,1.5499999999999998,3,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,0,9114-VEPUF
0,15,48.8,720.1,3.253333333333333,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,7876-BEUTG
0,55,50.55,2832.75,0.9190909090909091,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,2338-BQEZT
0,11,44.65,472.25,4.059090909090909,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0,9873-MNDKV
0,17,88.25,1460.65,5.1911764705882355,2,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,0378-NHQXU
0,61,19.45,1336.35,0.3188524590163934,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,0,8241-JUIQO
0,71,89.3,6388.65,1.2577464788732393,6,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,2194-IIQOF
0,2,70.0,153.05,35.0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4512-ZUIYL
0,35,19.25,677.9,0.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,9631-RXVJM
0,17,70.5,1165.6,4.147058823529412,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,9584-EXCDZ
0,21,97.35,2119.5,4.635714285714285,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,7969-AULMZ
0,47,19.65,921.55,0.4180851063829787,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0,5093-FEGLU
0,3,20.85,72.0,6.95,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,2621-UDNLU
0,3,19.65,68.35,6.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,7526-IVLYU
1,44,19.35,847.25,0.4397727272727273,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,0,2428-HYUNX
0,1,44.0,44.0,44.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,9214-EKVXR
0,44,94.4,4295.35,2.1454545454545455,3,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,0,3410-MHHUM
0,5,25.9,135.0,5.18,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0568-ONFPC
0,24,55.65,1400.55,2.31875,1,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0733-VUNUW
0,1,69.65,69.65,69.65,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,4550-EVXNY
0,18,75.4,1380.4,4.188888888888889,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,2122-YWVYA
0,10,100.6,1060.2,10.059999999999999,3,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,1,2968-SSGAA
0,65,71.0,4386.2,1.0923076923076922,4,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,2296-DKZFP
1,1,86.0,86.0,86.0,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,4844-JJWUY
0,53,106.95,5785.5,2.017924528301887,4,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,1,6777-TGHTM
0,3,21.2,52.05,7.066666666666666,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0,8909-BOLNL
0,33,61.05,2018.4,1.8499999999999999,3,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,0,6603-YRDCJ
0,3,29.6,79.45,9.866666666666667,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,3538-WZPHD
0,34,79.95,2727.3,2.351470588235294,5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,0,3229-USWAR
0,14,19.7,263.65,1.407142857142857,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,0,2138-VFAPZ
0,13,20.3,275.4,1.5615384615384615,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,6131-JLWZM
1,46,59.9,2816.65,1.3021739130434782,5,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,1,4785-QRJHC
0,23,24.35,538.5,1.058695652173913,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0269-XFESX
0,47,19.75,948.9,0.42021276595744683,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,0,1709-EJDOX
0,17,50.3,846.8,2.9588235294117644,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,4316-XCSLJ
0,49,95.6,4783.5,1.9510204081632652,2,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,1,8610-WFCJF
1,59,50.25,2997.45,0.8516949152542372,3,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,9693-XMUOB
0,69,85.35,5897.4,1.2369565217391303,5,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0383-CLDDA
0,11,41.6,470.6,3.7818181818181817,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,1,4905-JEFDW
0,10,51.65,524.5,5.165,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,0,2709-UQGNP
0,12,24.0,269.65,2.0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,0,3549-ZTMNH
0,45,100.85,4740.0,2.241111111111111,3,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,1,7881-INRLC
0,39,59.85,2341.5,1.5346153846153847,2,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0,8033-ATFAS
1,71,25.45,1789.65,0.3584507042253521,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,1635-NZATJ
0,71,23.9,1626.4,0.33661971830985915,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,0562-HKHML
0,33,24.15,800.3,0.7318181818181818,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0,8277-RVRSV
1,67,75.7,5060.85,1.1298507462686567,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,9943-VSZUV
0,37,40.2,1448.8,1.0864864864864865,3,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0117-LFRMW
0,49,84.5,4254.85,1.7244897959183674,1,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,6172-FECYY
0,9,50.85,466.6,5.65,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,7054-ENNGU
0,52,91.6,4627.8,1.7615384615384615,3,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,1455-HFBXA
0,70,98.9,6838.6,1.412857142857143,3,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,0,9402-CXWPL
0,1,85.0,85.0,85.0,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,1628-BIZYP
1,14,78.95,1101.85,5.639285714285714,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,1965-AKTSX
0,1,44.3,44.3,44.3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0082-LDZUE
0,1,20.2,20.2,20.2,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,4786-UKSNZ
0,52,80.2,4297.6,1.5423076923076924,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,5343-SGUBI
0,6,60.9,414.1,10.15,2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0856-NAOES
0,7,34.2,256.6,4.885714285714286,2,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,1976-AZZPJ
1,47,85.2,3969.35,1.8127659574468085,2,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,7248-VZQLC
0,26,87.15,2274.1,3.351923076923077,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0,6156-UZDLF
0,25,54.3,1296.8,2.1719999999999997,2,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,3099-OONVS
0,69,19.1,1268.85,0.2768115942028986,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,0,9500-WBGRP
0,72,112.75,8192.6,1.5659722222222223,6,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,5183-KLYEM
0,4,19.95,59.25,4.9875,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,5144-PQCDZ
0,59,19.5,1147.85,0.3305084745762712,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,8514-VZHEB
0,67,65.55,4361.55,0.9783582089552239,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0,6625-IUTTT
1,26,78.8,2006.1,3.0307692307692307,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,9355-NPPFS
0,27,78.2,2078.95,2.8962962962962964,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,0,0068-FIGTF
0,72,105.25,7609.75,1.4618055555555556,4,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,5965-GGPRW
0,6,89.25,487.05,14.875,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,8035-PWSEV
0,62,20.65,1218.45,0.33306451612903226,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,2236-HILPA
0,20,68.7,1416.2,3.435,3,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,0,1840-BIUOG
0,6,78.65,483.3,13.108333333333334,5,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,1356-MKYSK
0,51,24.75,1234.6,0.4852941176470588,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,0,6080-LNESI
0,61,19.75,1311.6,0.3237704918032787,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,1830-IPXVJ
1,62,89.1,5618.3,1.4370967741935483,3,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,5828-DWPIL
0,72,84.7,6185.15,1.176388888888889,2,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0,8398-TBIYD
1,13,98.0,1237.85,7.538461538461538,4,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,0011-IGKFF
0,5,94.45,498.1,18.89,3,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,4192-GORJT
1,3,105.0,294.45,35.0,4,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,6496-SLWHQ
1,26,93.85,2381.55,3.6096153846153842,3,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,9912-GVSEQ
1,13,59.9,788.35,4.607692307692307,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0,2931-FSOHN
0,38,19.95,756.4,0.525,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,0,9418-RUKPH
1,8,84.0,613.4,10.5,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,1,5383-MMTWC
1,34,108.9,3625.2,3.2029411764705884,5,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0,9971-ZWPBF
0,18,33.6,550.35,1.8666666666666667,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,4712-AUQZO
0,56,85.85,4793.8,1.5330357142857143,3,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0,9711-FJTBX
0,36,34.85,1267.2,0.9680555555555556,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,2908-ZTPNF
0,9,48.75,442.2,5.416666666666667,3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,1,7240-ETPTR
0,1,84.85,84.85,84.85,2,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,2202-CUYXZ
0,12,56.65,654.85,4.720833333333333,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1,5995-OIGLP
1,57,95.3,5567.45,1.6719298245614034,4,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0,8421-WZOOW
0,42,73.9,3160.55,1.7595238095238097,5,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,1,6261-RCVNS
0,33,24.5,740.3,0.7424242424242424,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,1,7951-QKZPL
0,70,84.6,5706.2,1.2085714285714284,3,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,1414-YADCW
0,68,44.95,3085.35,0.661029411764706,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,8756-RDDLT
0,1,24.7,24.7,24.7,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,2862-PFNIK
0,37,100.3,3541.4,2.710810810810811,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0,5816-QVHRX
0,4,25.45,84.2,6.3625,0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,4430-YHXGG
0,1,50.7,50.7,50.7,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,6888-SBYAI
0,20,55.0,1165.55,2.75,5,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0,7395-XWZOY
0,72,68.4,4855.35,0.9500000000000001,4,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,7169-YWAMK
0,31,89.9,2806.9,2.9000000000000004,2,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,3640-PHQXK
1,18,78.55,1422.65,4.363888888888889,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1,6877-LGWXO
0,11,55.05,608.15,5.004545454545454,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,6859-RKMZJ
0,33,19.8,641.35,0.6,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,0,2729-VNVAP
1,62,84.45,4959.15,1.3620967741935484,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,2957-JIRMN
0,1,35.9,35.9,35.9,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,2049-BAFNW
0,16,80.75,1321.3,5.046875,2,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3842-QTGDL
0,22,78.65,1663.75,3.575,4,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,0,7163-OCEQI
0,49,61.75,3024.15,1.260204081632653,3,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,9782-LGXMC
0,36,63.7,2188.5,1.7694444444444446,3,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,0,5975-BAICR
0,42,99.45,4138.05,2.367857142857143,4,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,1,8019-ENHXU
1,4,25.2,102.5,6.3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,5167-GBFRE
0,12,74.05,872.65,6.170833333333333,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,1,9033-EOXWV
0,31,87.6,2724.25,2.825806451612903,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,4673-KKSLS
0,5,89.15,413.25,17.830000000000002,2,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,4853-OITSN
0,66,20.0,1374.2,0.30303030303030304,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,9800-OUIGR
1,15,55.0,757.1,3.6666666666666665,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1324-NLTJE
0,64,104.4,6692.65,1.63125,4,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,2324-EFHVG
0,10,20.05,218.5,2.005,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0,7094-MSZAO
0,7,89.75,608.8,12.821428571428571,3,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,1,1522-VVDMG
0,29,34.3,1004.75,1.182758620689655,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,6907-CQGPN
0,57,20.65,1125.6,0.3622807017543859,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,0780-XNZFN
0,46,84.25,3847.6,1.8315217391304348,2,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0239-OXEXL
0,53,19.65,978.0,0.37075471698113205,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0,2675-IJRGJ
0,17,79.85,1387.35,4.697058823529411,5,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,0,7049-GKVZY
0,38,20.2,746.05,0.531578947368421,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,0,8577-QSOCG
0,15,19.8,304.6,1.32,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,3721-CNZHX
0,22,50.35,1098.85,2.2886363636363636,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0,0212-ISBBF
0,14,85.15,1139.2,6.082142857142857,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,1,9185-TQCVP
0,57,74.6,4368.95,1.3087719298245613,4,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,3585-YNADK
1,11,79.15,827.7,7.195454545454546,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0,5271-DBYSJ
0,1,20.35,20.35,20.35,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,0,1099-GODLO
0,12,21.05,262.05,1.7541666666666667,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0,6828-HMKWP
1,3,94.6,279.55,31.53333333333333,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,5567-WSELE
0,36,94.7,3512.5,2.6305555555555555,3,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,0,1472-TNCWL
0,16,94.25,1483.25,5.890625,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1,8063-RJYNF
0,65,72.45,4653.85,1.1146153846153846,4,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,1,0687-ZVTHB
0,2,74.95,151.75,37.475,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,2080-GKCWQ
0,42,105.2,4400.75,2.5047619047619047,4,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,9661-ACXBS
0,72,111.95,8033.1,1.5548611111111112,6,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0,2193-SFWQW
